Date,Plot-250,Plot-300,Plot-350,Plot-400,Plot-450,Plot-500,Plot-550,Plot-600 ,Plot-650,Plot-700,Plot-750,Plot-800 ,Plot-850 ,Plot-900 ,Plot-950 ,Plot-1000 
2007-08-08,23.959,23.53,23.43,23.318,,22.621,22.649,22.382,21.951,21.744,,21.346,21.207,20.662,20.579,20.579
2007-08-09,24.459,24.075,23.813,23.786,,22.955,22.96,22.926,22.219,22.004,,21.662,21.624,20.846,20.719,20.835
2007-08-10,24.301,23.878,23.746,23.581,,22.941,22.925,22.697,22.322,22.091,,21.66,21.477,21.048,21.004,20.953
2007-08-11,24.779,24.282,24.081,24.029,,23.29,23.479,23.116,22.51,22.303,,21.932,21.838,21.152,21.032,21.076
2007-08-12,25.512,24.911,24.689,24.734,,23.814,23.778,23.704,22.995,22.592,,22.109,22.132,21.26,20.933,20.846
2007-08-13,25.261,24.613,24.524,24.427,,23.466,23.445,23.41,22.768,22.417,,21.915,21.962,21.054,20.735,20.616
2007-08-14,24.224,23.744,23.76,23.645,,22.805,22.854,22.742,22.217,21.97,,21.592,21.464,20.764,20.584,20.712
2007-08-15,25.118,24.361,24.239,24.185,,23.238,23.394,23.202,22.529,22.234,,21.82,21.787,20.926,20.739,20.887
2007-08-16,25.145,24.563,24.348,24.399,,23.372,23.457,23.287,22.659,22.343,,21.897,21.902,21.128,20.913,20.969
2007-08-17,25.282,24.583,24.361,24.289,,23.326,23.205,22.913,22.462,22.174,,21.692,21.577,21.064,20.853,20.678
2007-08-18,23.921,23.487,23.323,23.279,,22.339,22.282,21.768,21.442,21.231,,20.71,20.385,20.051,19.928,19.75
2007-08-19,24.903,24.118,24.006,23.926,,23.051,23.212,22.896,22.203,22.008,,21.646,21.603,20.901,20.714,20.798
2007-08-20,24.699,24.19,24.086,23.844,,23.078,23.03,22.85,22.322,22.043,,21.653,21.602,20.985,20.782,20.623
2007-08-21,24.913,24.399,24.14,24.049,,23.191,23.265,23.004,22.427,22.307,,21.941,21.771,21.215,21.072,21.12
2007-08-22,24.925,24.367,24.087,24.122,,23.296,23.485,23.114,22.544,22.34,,22.066,22.059,21.312,21.16,21.285
2007-08-23,25.164,24.479,24.317,24.245,,23.327,23.436,23.2,22.811,22.459,,22.149,22.297,21.395,21.104,20.989
2007-08-24,23.571,23.198,23.045,22.937,,22.278,22.266,22.079,21.637,21.478,,21.036,20.869,20.345,20.25,20.202
2007-08-25,24.222,23.792,23.682,23.652,,22.8,22.893,22.702,22.072,21.822,,21.432,21.37,20.604,20.31,20.282
2007-08-26,23.692,23.274,23.154,22.966,,22.33,22.259,22.163,21.748,21.47,,21.056,20.87,20.416,20.293,20.282
2007-08-27,24.104,23.524,23.358,23.251,,22.448,22.592,22.465,21.947,21.82,,21.434,21.479,20.554,20.311,20.235
2007-08-28,23.856,23.346,23.166,22.993,,22.342,22.366,22.063,21.736,21.589,,21.183,20.949,20.539,20.405,20.373
2007-08-29,24.238,23.672,23.455,23.42,,22.729,22.882,22.459,21.925,21.691,,21.396,21.408,20.572,20.433,20.569
2007-08-30,24.872,24.298,24.06,24.028,,23.192,23.409,22.977,22.56,22.209,,21.735,21.746,20.838,20.731,20.767
2007-08-31,23.574,23.161,23.049,22.905,,22.282,22.306,22.035,21.708,21.477,,21.104,20.885,20.524,20.484,20.392
2007-09-01,24.91,24.256,24.086,24.063,,23.223,23.247,22.82,22.311,22.184,,21.789,21.816,20.961,20.663,20.663
2007-09-02,24.831,24.196,24.023,23.895,,23.14,23.329,22.969,22.355,22.188,,21.758,21.821,20.941,20.802,20.998
2007-09-03,23.785,23.392,23.375,23.28,,22.507,22.588,22.46,21.88,21.669,,21.419,21.373,20.623,20.321,20.309
2007-09-04,23.828,23.475,23.342,23.285,,22.569,22.606,22.353,22.041,21.823,,21.488,21.485,20.632,20.533,20.589
2007-09-05,24.775,24.34,24.015,24.085,,23.183,23.285,22.845,22.419,22.141,,21.692,21.823,20.84,20.629,20.38
2007-09-06,25.049,24.471,24.355,24.203,,23.497,23.638,23.058,22.625,22.267,,21.911,21.798,21.126,20.752,20.678
2007-09-07,25.212,24.746,24.53,24.495,,23.816,23.901,23.534,23.046,22.699,,22.307,22.522,21.497,21.198,21.252
2007-09-08,23.965,23.623,23.486,23.302,,22.558,22.574,22.39,21.979,21.677,,21.199,21.021,20.44,20.146,20.071
2007-09-09,24.016,23.577,23.428,23.241,,22.612,22.751,22.484,22.04,21.781,,21.363,21.261,20.6,20.301,20.313
2007-09-10,24.715,24.144,23.962,23.822,,23.079,23.176,22.936,22.527,22.176,,21.626,21.601,20.87,20.588,20.659
2007-09-11,24.991,24.334,24.116,24.048,,23.324,23.409,22.92,22.415,22.22,,21.738,21.623,20.985,20.754,20.83
2007-09-12,25.72,25.068,24.897,24.893,,23.966,24.026,23.699,23.195,22.895,,22.34,22.424,21.495,21.176,21.136
2007-09-13,24.699,24.291,24.143,24.22,,23.432,23.335,23.196,22.631,22.308,,21.821,21.913,20.969,20.699,20.488
2007-09-14,23.741,23.359,23.311,23.038,,22.379,22.535,22.251,21.86,21.558,,21.204,21.037,20.445,20.282,20.357
2007-09-15,23.499,23.178,23.022,22.866,,22.163,22.187,22.088,21.533,21.434,,20.953,20.811,20.258,20.174,20.318
2007-09-16,23.012,22.671,22.656,22.423,,21.905,21.873,21.547,21.176,20.954,,20.763,20.53,20.008,19.861,19.723
2007-09-17,24.148,23.617,23.505,23.176,,22.619,22.58,22.404,21.916,21.718,,21.38,21.307,20.564,20.341,20.064
2007-09-18,24.431,23.879,23.759,23.486,,22.816,22.744,22.557,22.048,21.85,,21.524,21.513,20.72,20.509,20.116
2007-09-19,24.413,23.841,23.785,23.476,,22.76,22.729,22.48,21.972,21.741,,21.358,21.295,20.661,20.498,20.331
2007-09-20,24.346,23.815,23.638,23.438,,22.81,22.858,22.402,21.971,21.733,,21.49,21.28,20.786,20.619,20.6
2007-09-21,24.244,23.51,23.325,23.157,,22.411,22.389,22.223,21.704,21.505,,21.358,21.348,20.705,20.362,20.264
2007-09-22,24.085,23.657,23.473,23.24,,22.543,22.544,22.536,21.9,21.634,,21.331,21.373,20.54,20.389,20.27
2007-09-23,23.907,23.438,23.366,23.15,,22.602,22.594,22.426,21.979,21.712,,21.41,21.424,20.627,20.401,20.115
2007-09-24,23.914,23.347,23.267,22.959,,22.371,22.311,22.092,21.733,21.486,,21.188,20.989,20.444,20.266,20.071
2007-09-25,24.863,24.2,24.116,23.875,,23.208,23.329,23.235,22.596,22.292,,22.149,22.122,21.32,21.069,20.998
2007-09-26,24.282,23.868,23.63,23.434,,22.874,22.918,22.634,22.055,21.928,,21.554,21.511,20.85,20.714,20.735
2007-09-27,24.424,23.824,23.606,23.531,,22.873,22.974,22.563,22.123,21.756,,21.35,21.24,20.563,20.436,20.516
2007-09-28,23.11,22.701,22.637,22.418,,21.883,21.967,21.716,21.346,21.155,,20.805,20.627,20.297,20.246,20.162
2007-09-29,24.084,23.514,23.34,23.233,,22.664,22.96,22.675,21.996,21.777,,21.519,21.525,20.651,20.575,20.675
2007-09-30,23.494,23.106,22.949,22.818,,22.234,22.23,22.048,21.617,21.354,,20.965,20.826,20.321,20.305,20.309
2007-10-01,23.981,23.595,23.39,23.222,,22.658,22.846,22.351,21.812,21.681,,21.267,21.076,20.639,20.587,20.536
2007-10-02,24.421,24.248,24.01,23.927,,23.384,23.729,23.401,22.544,22.108,,21.785,21.805,20.957,20.687,20.552
2007-10-03,24.042,23.627,23.64,23.573,,23.08,23.133,22.941,22.253,21.771,,21.592,21.576,20.724,20.338,20.017
2007-10-04,23.742,23.099,23.051,22.747,,22.128,22.029,21.927,21.506,21.272,,21.006,20.889,20.358,20.127,19.873
2007-10-05,22.996,22.612,22.46,22.156,,21.483,21.367,21.149,20.763,20.6,,20.135,20.009,19.54,19.469,19.171
2007-10-06,23.581,23.352,23.139,22.943,,22.262,22.219,22.049,21.499,21.333,,21.15,21.109,20.418,20.171,20.009
2007-10-07,24.025,23.568,23.391,23.179,,22.526,22.631,22.353,21.956,21.626,,21.414,21.228,20.715,20.56,20.401
2007-10-08,24.462,24.165,23.861,23.798,,22.978,23.179,22.58,22.179,21.817,,21.55,21.416,20.802,20.544,20.274
2007-10-09,24.774,24.465,24.123,24.004,,23.328,23.594,23.054,22.504,22.293,,21.834,21.978,21.149,20.934,20.668
2007-10-10,25.144,24.737,24.44,24.332,,23.567,23.605,23.242,22.634,22.307,,21.994,22.065,21.166,20.831,20.586
2007-10-11,24.373,23.954,23.777,23.495,,23.035,23.215,22.648,22.207,22.028,,21.729,21.62,21.021,20.87,20.878
2007-10-12,24.587,24.2,23.945,23.802,,23.151,23.531,22.896,22.459,22.036,,21.602,21.499,20.87,20.639,20.663
2007-10-13,23.931,23.574,23.296,23.18,,22.567,22.671,22.304,21.952,21.606,,21.18,21.05,20.46,20.294,20.226
2007-10-14,23.872,23.374,23.156,23.057,,22.372,22.596,22.304,21.864,21.454,,21.16,21.038,20.377,20.329,20.425
2007-10-15,24.278,23.869,23.497,23.494,,22.847,22.956,22.429,22.037,21.495,,21.304,21.368,20.437,20.222,20.306
2007-10-16,24.059,23.556,23.479,23.211,,22.607,22.615,22.311,21.884,21.558,,21.184,21.057,20.456,20.294,20.309
2007-10-17,24.157,23.889,23.56,23.477,,22.767,23.08,22.6,22.216,21.925,,21.483,21.51,20.603,20.432,20.584
2007-10-18,24.031,23.568,23.487,23.331,,22.663,22.823,22.519,22.087,21.777,,21.236,21.285,20.484,20.222,20.306
2007-10-19,24.129,23.731,23.535,23.431,,22.813,22.845,22.558,22.057,21.719,,21.301,21.382,20.497,20.183,20.279
2007-10-20,23.901,23.448,23.302,23.014,,22.249,22.293,22.053,21.738,21.435,,21.057,21,20.25,20.035,20.087
2007-10-21,23.732,23.183,23.01,22.802,,22.052,22.175,21.888,21.569,21.263,,20.901,20.875,20.182,19.948,19.849
2007-10-22,23.479,23.038,22.858,22.711,,21.956,21.94,21.796,21.414,21.076,,20.746,20.731,20.095,19.813,19.821
2007-10-23,23.351,23.071,22.85,22.691,,22.004,22.088,21.888,21.438,21.12,,20.877,20.914,20.166,19.849,19.841
2007-10-24,23.071,22.775,22.599,22.407,,21.733,21.841,21.642,21.116,20.794,,20.552,20.673,19.786,19.488,19.445
2007-10-25,23.306,23.009,22.781,22.598,,21.927,21.876,21.704,21.27,20.965,,20.706,20.771,19.984,19.746,19.492
2007-10-26,22.681,22.398,22.171,22.015,,21.37,21.287,21.163,20.73,20.416,,20.051,19.877,19.464,19.401,19.294
2007-10-27,22.031,21.7,21.497,21.302,,20.678,20.599,20.381,19.992,19.75,,19.377,19.155,18.81,18.755,18.624
2007-10-28,21.458,21.179,21.032,20.881,,20.297,20.262,20.023,19.667,19.46,,19.048,18.794,18.469,18.45,18.275
2007-10-29,22.694,22.426,22.219,22.027,,21.581,21.665,21.092,20.726,20.52,,20.222,20.04,19.659,19.56,19.369
2007-10-30,23.611,23.169,23.025,22.825,,22.282,22.534,21.979,21.561,21.354,,21.024,20.981,20.496,20.389,20.254
2007-10-31,23.531,23.352,23.135,23.243,,22.455,22.659,21.925,21.482,21.2,,20.842,20.872,20.127,19.984,19.94
2007-11-01,23.476,23.313,23.023,23.06,,22.248,22.416,21.897,21.291,21.012,,20.707,20.58,19.952,19.869,19.889
2007-11-02,24.188,23.847,23.645,23.412,,22.931,22.927,22.533,21.936,21.49,,21.137,21.102,20.441,20.143,20.067
2007-11-03,24.024,23.581,23.452,23.227,,22.767,22.747,22.381,21.813,21.443,,21.049,21.023,20.33,20.131,20.203
2007-11-04,23.273,22.807,22.739,22.447,,21.921,21.948,21.701,21.335,21.021,,20.628,20.558,19.845,19.488,19.421
2007-11-05,22.716,22.244,22.192,21.865,,21.359,21.364,21.144,20.763,20.537,,20.247,20.241,19.437,19.116,18.997
2007-11-06,22.541,22.157,22.169,21.854,,21.408,21.432,21.081,20.735,20.394,,20.157,19.847,19.251,19.013,18.822
2007-11-07,22.892,22.649,22.605,22.372,,21.877,22.009,21.634,20.94,20.626,,20.452,20.456,19.696,19.06,18.577
2007-11-08,23.501,23.181,22.959,22.695,,22.166,22.182,21.844,21.268,20.859,,20.636,20.694,20.147,19.643,19.112
2007-11-09,23.496,23.054,23.058,22.737,,22.511,22.459,22.197,21.703,21.361,,21.219,21.265,20.384,19.934,19.493
2007-11-10,23.398,22.917,22.796,22.623,,22.116,22.089,21.75,21.369,21.003,,21.143,20.921,20.208,19.719,19.319
2007-11-11,23.848,23.314,23.201,22.936,,22.337,22.312,22.129,21.666,21.295,,20.922,20.953,20.151,19.869,19.699
2007-11-12,23.602,23.121,22.913,22.689,,22.039,21.987,21.76,21.267,20.972,,20.567,20.424,19.94,19.73,19.639
2007-11-13,22.259,21.904,21.693,21.53,,20.937,20.893,20.714,20.21,19.897,,19.651,19.631,18.949,18.719,18.588
2007-11-14,22.488,22.057,21.889,21.83,,21.399,21.451,21.025,20.52,20.127,,19.877,19.975,19.084,18.818,18.917
2007-11-15,23.38,22.887,22.815,22.6,,22.016,22.197,21.626,21.02,20.615,,20.27,20.123,19.548,19.203,19.092
2007-11-16,24.091,23.773,23.648,23.388,,22.9,22.884,22.361,21.622,21.14,,20.887,20.79,20.104,19.73,19.497
2007-11-17,23.634,23.113,22.984,22.781,,22.146,22.087,21.84,21.336,21.002,,20.831,20.828,20.06,19.631,19.377
2007-11-18,23.874,23.441,23.32,23.059,,22.468,22.523,22.184,21.717,21.339,,20.925,20.863,20.17,19.916,19.976
2007-11-19,22.354,21.987,21.868,21.633,,21.048,20.949,20.813,20.42,20.031,,19.678,19.524,19.068,18.949,18.834
2007-11-20,22.004,21.597,21.51,21.247,,20.651,20.567,20.329,19.837,19.524,,19.195,19.187,18.517,18.283,18.089
2007-11-21,21.215,20.845,20.722,20.563,,19.857,19.857,19.591,19.195,18.854,,18.509,18.41,17.827,17.621,17.379
2007-11-22,21.168,20.794,20.735,20.496,,19.809,19.798,19.492,18.818,18.687,,18.291,18.327,17.566,17.316,16.995
2007-11-23,21.269,20.716,20.62,20.386,,19.691,19.636,19.326,18.85,18.533,,18.168,18.251,17.454,17.22,16.903
2007-11-24,21.55,20.953,20.822,20.655,,19.992,19.992,19.663,19.111,18.846,,18.438,18.577,17.811,17.447,17.233
2007-11-25,21.876,21.163,21.108,20.897,,20.142,20.143,19.781,19.468,19.171,,18.564,18.362,17.911,17.708,17.435
2007-11-26,22.408,21.713,21.61,21.462,,20.794,20.711,20.381,19.972,19.746,,19.306,19.238,18.723,18.485,18.339
2007-11-27,22.794,22.099,22.011,21.896,,21.096,21.056,20.738,20.349,20.027,,19.508,19.464,18.889,18.568,18.489
2007-11-28,22.631,22.093,21.98,21.853,,21.017,20.921,20.711,20.186,19.885,,19.286,19.255,18.564,18.339,18.073
2007-11-29,21.808,21.41,21.263,21.004,,20.444,20.432,20.222,19.694,19.381,,19.115,19.195,18.442,18.204,17.986
2007-11-30,21.912,21.482,21.366,21.14,,20.595,20.536,20.401,19.837,19.555,,19.203,19.203,18.608,18.445,18.156
2007-12-01,22.055,21.668,21.585,21.354,,20.865,20.766,20.591,20.139,19.857,,19.484,19.397,18.79,18.565,18.204
2007-12-02,21.848,21.485,21.314,21.131,,20.536,20.444,20.278,19.849,19.52,,19.123,18.901,18.449,18.283,18.006
2007-12-03,21.697,21.291,21.104,20.957,,20.083,19.929,19.627,19.369,19.008,,18.521,18.771,17.859,17.609,17.546
2007-12-04,21.749,21.244,21.156,20.858,,20.191,20.135,19.941,19.469,19.191,,18.917,19.109,18.307,18.117,17.994
2007-12-05,21.512,20.895,20.8,20.446,,19.89,19.898,19.62,19.243,19.017,,18.838,18.982,18.239,18.029,17.922
2007-12-06,22.086,21.532,21.476,21.177,,20.767,20.743,20.485,20.103,19.814,,19.548,19.549,18.909,18.731,18.656
2007-12-07,22.474,21.94,21.824,21.816,,20.937,20.81,20.548,20.15,19.789,,19.314,19.302,18.62,18.43,18.176
2007-12-08,22.569,22.058,21.919,21.744,,21.151,21.04,20.813,20.345,20.055,,19.71,19.623,19.123,18.985,18.786
2007-12-09,22.123,21.601,21.414,21.203,,20.639,20.575,20.42,19.912,19.631,,19.318,19.23,18.711,18.58,18.327
2007-12-10,21.896,21.394,21.275,21.124,,20.397,20.266,20.107,19.655,19.333,,19.004,18.893,18.378,18.204,17.93
2007-12-11,21.283,20.953,20.826,20.591,,20.087,20.032,19.782,19.445,19.242,,18.874,18.703,18.378,18.323,18.069
2007-12-12,22.131,21.732,21.569,21.513,,20.806,20.774,20.492,20.103,19.904,,19.532,19.365,18.992,18.921,18.775
2007-12-13,22.099,21.732,21.609,21.529,,20.71,20.674,20.361,19.96,19.69,,19.329,19.191,18.739,18.553,18.493
2007-12-14,21.812,21.414,21.231,21.012,,20.381,20.301,20.059,19.686,19.413,,19.04,18.874,18.446,18.283,18.2
2007-12-15,21.768,21.334,21.135,21.048,,20.329,20.289,19.956,19.607,19.314,,18.969,18.838,18.406,18.204,18.049
2007-12-16,22.1,21.598,21.379,21.28,,20.568,20.528,20.163,19.722,19.472,,19.064,19.152,18.358,18.105,17.97
2007-12-17,21.346,20.965,20.829,20.575,,20.027,20.087,19.841,19.468,19.187,,18.814,18.668,18.196,18.124,18.14
2007-12-18,21.762,21.324,21.204,20.818,,20.25,20.413,20.099,19.575,19.211,,18.933,19.312,18.22,17.95,18.316
2007-12-19,21.663,21.122,20.902,20.529,,19.933,19.973,19.782,19.472,18.997,,18.644,18.823,18.006,17.748,17.716
2007-12-20,21.046,20.624,20.564,20.155,,19.754,19.715,19.54,19.231,18.87,,18.576,18.617,17.962,17.791,17.963
2007-12-21,21.44,20.986,20.878,20.477,,20.008,20.155,19.845,19.496,19.135,,18.771,18.807,18.132,18.041,18.22
2007-12-22,21.796,21.433,21.229,20.963,,20.453,20.509,20.009,19.512,19.088,,18.759,18.628,18.033,17.831,17.931
2007-12-23,21.095,20.593,20.533,20.04,,19.33,19.211,18.878,18.465,18.112,,17.743,17.854,17.135,17.06,16.802
2007-12-24,21.339,20.865,20.802,20.56,,19.928,19.94,19.754,19.381,19.048,,18.616,18.565,17.938,17.688,17.494
2007-12-25,21.366,21.004,20.817,20.579,,20.063,19.984,19.793,19.385,19.151,,18.735,18.668,18.2,18.021,17.958
2007-12-26,21.725,21.279,21.116,20.877,,20.301,20.345,20.039,19.651,19.389,,19.032,18.937,18.394,18.263,18.212
2007-12-27,21.808,21.474,21.287,21.036,,20.528,20.527,20.321,19.924,19.663,,19.29,19.199,18.723,18.553,18.481
2007-12-28,22.007,21.541,21.342,21.163,,20.536,20.488,20.202,19.77,19.52,,19.171,19.306,18.477,18.18,18.065
2007-12-29,21.645,21.052,20.846,20.814,,19.845,19.817,19.46,19.076,18.747,,18.251,18.132,17.593,17.367,17.094
2007-12-30,21.653,21.188,21.076,20.822,,20.087,20.044,19.758,19.314,19.04,,18.616,18.648,17.962,17.681,17.621
2007-12-31,21.822,21.428,21.24,21.026,,20.326,20.219,20.012,19.584,19.266,,18.858,19.006,18.148,17.887,17.867
2008-01-01,21.661,21.171,21.028,20.774,,20.091,20.043,19.738,19.349,19.044,,18.596,18.704,18.018,17.697,17.641
2008-01-02,20.623,20.21,20.084,19.802,,19.195,19.135,19.02,18.656,18.382,,17.97,17.791,17.403,17.205,17.07
2008-01-03,21.042,20.41,20.294,20.044,,19.334,19.298,19.021,18.584,18.259,,17.843,17.962,17.034,16.673,16.597
2008-01-04,21.543,20.831,20.62,20.667,,19.473,19.354,19.132,18.763,18.517,,17.887,18.022,17.22,16.955,16.729
2008-01-05,21.502,21.041,20.854,20.548,,19.901,19.861,19.687,19.211,18.913,,18.537,18.557,17.95,17.744,17.657
2008-01-06,20.778,20.492,20.353,20.075,,19.52,19.413,19.325,18.897,18.652,,18.235,18.081,17.681,17.53,17.423
2008-01-07,21.574,21.188,21.025,20.619,,20.119,20.095,19.865,19.377,19.016,,18.719,18.987,18.053,17.681,17.816
2008-01-08,21.057,20.679,20.492,20.139,,19.611,19.524,19.31,18.874,18.493,,18.299,18.335,17.375,17.002,16.693
2008-01-09,20.311,19.791,19.604,19.183,,18.672,18.545,18.287,17.934,17.557,,17.403,17.474,16.716,16.462,16.168
2008-01-10,20.147,19.778,19.67,19.429,,18.834,18.739,18.624,18.188,17.823,,17.494,17.466,16.816,16.57,16.213
2008-01-11,20.183,19.691,19.608,19.322,,18.802,18.83,18.755,18.279,17.922,,17.712,18.039,17.058,16.681,16.609
2008-01-12,20.729,20.189,19.95,19.696,,19.164,19.164,19.176,18.783,18.446,,18.168,18.571,17.438,16.959,16.907
2008-01-13,20.905,20.445,20.353,20.036,,19.46,19.385,19.266,18.866,18.529,,18.129,18.041,17.534,17.32,17.177
2008-01-14,20.965,20.381,20.25,19.928,,19.322,19.361,19.211,18.707,18.418,,18.196,18.402,17.518,17.205,17.137
2008-01-15,20.291,19.81,19.556,19.267,,18.592,18.652,18.64,18.133,17.676,,17.482,17.797,16.661,16.157,16.12
2008-01-16,20.954,20.425,20.362,19.98,,19.445,19.456,19.306,18.937,18.66,,18.2,18.148,17.645,17.399,17.347
2008-01-17,21.338,20.849,20.73,20.408,,19.865,19.837,19.623,19.23,18.949,,18.556,18.45,18.01,17.744,17.689
2008-01-18,21.386,20.977,20.79,20.599,,19.98,19.948,19.69,19.27,19,,18.576,18.442,18.025,17.867,17.724
2008-01-19,21.279,20.758,20.603,20.544,,19.797,19.742,19.452,19.084,18.818,,18.39,18.295,17.831,17.637,17.522
2008-01-20,21.283,20.865,20.734,20.488,,19.924,19.857,19.623,19.226,18.949,,18.537,18.394,17.962,17.887,17.792
2008-01-21,21.135,20.794,20.603,20.357,,19.825,19.734,19.567,19.191,18.917,,18.541,18.398,18.045,17.879,17.677
2008-01-22,21.371,20.882,20.826,20.631,,19.893,19.809,19.46,19.028,18.751,,18.295,18.14,17.625,17.427,17.36
2008-01-23,21.542,21.013,20.989,20.627,,20.008,20.02,19.679,19.203,18.933,,18.557,18.525,17.815,17.696,17.756
2008-01-24,20.918,20.508,20.504,20.123,,19.552,19.552,19.329,18.949,18.616,,18.275,18.16,17.581,17.435,17.459
2008-01-25,20.381,20,19.976,19.635,,19.116,19.009,18.838,18.422,18.109,,17.768,17.664,17.046,16.895,16.701
2008-01-26,20.55,20.113,20.017,19.66,,19.124,19.136,18.946,18.505,18.069,,17.831,18.043,17.129,16.586,16.74
2008-01-27,20.173,19.712,19.621,19.335,,18.934,18.927,18.613,17.942,17.387,,17.295,17.184,16.636,16.152,16.026
2008-01-28,20.297,20.039,19.935,19.494,,18.871,18.728,18.324,17.728,17.466,,17.235,17.474,16.622,16.25,15.93
2008-01-29,19.441,19.076,19.001,18.735,,18.101,17.906,17.546,17.256,17.014,,16.534,16.406,15.85,15.611,15.149
2008-01-30,18.993,18.549,18.454,18.402,,17.339,17.156,16.64,16.438,16.411,,15.352,15.301,14.698,14.471,13.939
2008-01-31,18.771,18.184,18.276,18.061,,17.09,16.951,16.617,16.351,16.157,,15.401,15.305,14.807,14.564,14.12
2008-02-01,19.544,19.012,18.973,18.676,,18.002,17.863,17.617,17.117,16.867,,16.443,16.573,15.835,15.652,15.425
2008-02-02,20.751,20.135,20.064,20.068,,19.222,19.155,18.79,18.39,18.093,,17.609,17.605,17.022,16.832,16.701
2008-02-03,20.766,20.23,20.115,19.893,,19.214,19.155,18.921,18.446,18.247,,17.823,17.811,17.209,16.994,16.852
2008-02-04,20.58,20.174,20.095,19.976,,19.302,19.258,18.933,18.461,18.22,,17.8,17.93,17.153,16.884,16.669
2008-02-05,20.811,20.211,20.111,20.032,,19.238,19.195,18.898,18.37,18.14,,17.554,17.573,16.804,16.574,16.328
2008-02-06,20.341,19.98,19.797,19.599,,18.921,18.81,18.596,18.192,17.887,,17.455,17.383,16.887,16.749,16.606
2008-02-07,20.541,20.076,19.977,19.782,,19.084,19.152,18.783,18.232,18.037,,17.581,17.533,16.895,16.709,16.788
2008-02-08,20.727,20.349,20.23,20.051,,19.409,19.381,19.096,18.695,18.43,,18.065,17.982,17.403,17.316,17.355
2008-02-09,20.811,20.358,20.242,20.064,,19.389,19.405,19.044,18.525,18.295,,17.95,18.006,17.197,17.022,17.137
2008-02-10,21.352,20.7,20.564,20.314,,19.504,19.52,19.243,18.759,18.398,,18.026,17.891,17.149,16.963,17.01
2008-02-11,21.185,20.641,20.489,20.263,,19.354,19.378,19.08,18.671,18.319,,17.891,17.819,17.11,16.84,16.776
2008-02-12,21.088,20.639,20.56,20.456,,19.607,19.52,19.179,18.759,18.434,,17.942,17.919,17.292,17.03,17.03
2008-02-13,21.321,20.7,20.548,20.549,,19.615,19.52,19.211,18.794,18.533,,17.911,17.74,17.197,16.975,16.86
2008-02-14,21.575,21.081,20.886,20.612,,19.921,19.893,19.591,19.084,18.79,,18.374,18.331,17.637,17.451,17.518
2008-02-15,21.22,20.5,20.425,20.234,,19.433,19.389,19.068,18.636,18.358,,17.859,17.788,17.209,16.884,16.753
2008-02-16,21.344,20.791,20.683,20.477,,19.552,19.54,19.167,18.731,18.422,,17.922,17.918,17.189,16.86,16.804
2008-02-17,20.242,19.75,19.552,19.345,,18.668,18.572,18.343,17.974,17.661,,17.256,17.165,16.665,16.467,16.364
2008-02-18,20.644,20.243,19.98,19.897,,19.235,19.29,18.87,18.473,18.243,,17.839,17.831,17.098,16.844,16.836
2008-02-19,20.469,20.112,19.893,19.699,,19.021,18.977,18.684,18.263,17.974,,17.613,17.561,16.939,16.657,16.558
2008-02-20,20.06,19.628,19.429,19.278,,18.652,18.616,18.323,17.93,17.637,,17.272,17.161,16.554,16.316,16.176
2008-02-21,20.632,20.346,20.135,19.925,,19.306,19.263,18.977,18.533,18.24,,17.926,17.942,17.216,16.939,16.875
2008-02-22,20.334,20.013,19.663,19.659,,18.838,18.854,18.453,18.073,17.791,,17.414,17.45,16.609,16.43,16.402
2008-02-23,20.735,20.218,19.984,19.877,,19.076,18.977,18.584,18.311,17.986,,17.459,17.264,16.749,16.57,16.606
2008-02-24,21.32,20.739,20.544,20.377,,19.592,19.556,19.223,18.822,18.553,,17.978,17.926,17.213,16.979,17.062
2008-02-25,20.907,20.553,20.386,20.223,,19.612,19.616,19.299,18.834,18.557,,18.212,18.196,17.454,17.268,17.299
2008-02-26,20.692,20.199,20.032,19.858,,19.243,19.354,18.806,18.569,18.168,,17.772,17.506,16.987,16.887,16.875
2008-02-27,21.045,20.628,20.334,20.084,,19.405,19.409,18.929,18.592,18.279,,17.831,17.625,17.137,17.03,16.971
2008-02-28,21.073,20.676,20.469,20.254,,19.615,19.556,19.183,18.759,18.521,,18.128,17.91,17.45,17.288,17.275
2008-02-29,21.359,20.826,20.639,20.564,,19.833,19.738,19.417,18.925,18.656,,18.331,18.494,17.629,17.288,17.193
2008-03-01,20.871,20.39,20.187,20.033,,19.334,19.231,18.973,18.592,18.327,,17.827,17.867,17.038,16.665,16.475
2008-03-02,21.709,21.076,20.943,20.721,,19.85,19.93,19.672,19.144,18.811,,18.299,18.535,17.482,17.165,17.303
2008-03-03,20.95,20.489,20.226,20.076,,19.393,19.243,18.909,18.422,18.164,,17.78,17.891,17.034,16.697,16.47
2008-03-04,21.31,20.773,20.446,20.474,,19.529,19.406,19.188,18.612,18.283,,17.784,17.848,16.99,16.673,16.49
2008-03-05,21.233,20.632,20.433,20.37,,19.556,19.501,19.183,18.671,18.426,,17.914,17.966,17.149,16.836,16.868
2008-03-06,20.544,20.171,20.004,19.81,,19.135,19.104,18.739,18.271,17.982,,17.633,17.649,16.983,16.689,16.637
2008-03-07,20.525,20.255,20.013,19.894,,19.096,19.037,18.827,18.251,17.966,,17.661,17.92,16.915,16.538,16.312
